,wikipedia,key,remote_ids,created,birth_date,name,latest_revision,last_modified,alternate_names,type,photos,revision,personal_name,death_date,source_records,id,bio,links,title,data,date,fuller_name,location,authors_key
1228,,/authors/OL9282017A,,"{'type': '/type/datetime', 'value': '2021-06-23T21:13:19.647228'}",,Cheyenne Moody,1.0,"{'type': '/type/datetime', 'value': '2021-06-23T21:13:19.647228'}",,{'key': '/type/author'},,1,,,['amazon:1078749698'],,,,,,,,,/authors/OL9282017A
1229,,/authors/OL9282017A,,"{'type': '/type/datetime', 'value': '2021-06-23T21:13:19.647228'}",,Cheyenne Moody,1.0,"{'type': '/type/datetime', 'value': '2021-06-23T21:13:19.647228'}",,{'key': '/type/author'},,1,,,['amazon:1078749698'],,,,,,,,,/authors/OL9282017A
1230,,/authors/OL9162728A,,"{'type': '/type/datetime', 'value': '2021-04-28T06:02:23.623839'}",,Ingo Lippert,1.0,"{'type': '/type/datetime', 'value': '2021-04-28T06:02:23.623839'}",,{'key': '/type/author'},,1,,,['amazon:1089836627'],,,,,,,,,/authors/OL9162728A
1231,,/authors/OL9162728A,,"{'type': '/type/datetime', 'value': '2021-04-28T06:02:23.623839'}",,Ingo Lippert,1.0,"{'type': '/type/datetime', 'value': '2021-04-28T06:02:23.623839'}",,{'key': '/type/author'},,1,,,['amazon:1089836627'],,,,,,,,,/authors/OL9162728A
1232,,/authors/OL9282015A,,"{'type': '/type/datetime', 'value': '2021-06-23T21:12:20.249391'}",,Pierre Lepeltier,1.0,"{'type': '/type/datetime', 'value': '2021-06-23T21:12:20.249391'}",,{'key': '/type/author'},,1,,,['amazon:1078282757'],,,,,,,,,/authors/OL9282015A
1233,,/authors/OL9282016A,,"{'type': '/type/datetime', 'value': '2021-06-23T21:12:20.249391'}",,Frédéric Lepeltier,1.0,"{'type': '/type/datetime', 'value': '2021-06-23T21:12:20.249391'}",,{'key': '/type/author'},,1,,,['amazon:1078282757'],,,,,,,,,/authors/OL9282016A
1234,,/authors/OL9282015A,,"{'type': '/type/datetime', 'value': '2021-06-23T21:12:20.249391'}",,Pierre Lepeltier,1.0,"{'type': '/type/datetime', 'value': '2021-06-23T21:12:20.249391'}",,{'key': '/type/author'},,1,,,['amazon:1078282757'],,,,,,,,,/authors/OL9282015A
1235,,/authors/OL9282016A,,"{'type': '/type/datetime', 'value': '2021-06-23T21:12:20.249391'}",,Frédéric Lepeltier,1.0,"{'type': '/type/datetime', 'value': '2021-06-23T21:12:20.249391'}",,{'key': '/type/author'},,1,,,['amazon:1078282757'],,,,,,,,,/authors/OL9282016A
1236,,/authors/OL9161241A,,"{'type': '/type/datetime', 'value': '2021-04-27T05:13:17.121733'}",,Nachwuchskünstler Publikationen,1.0,"{'type': '/type/datetime', 'value': '2021-04-27T05:13:17.121733'}",,{'key': '/type/author'},,1,,,['amazon:1077713819'],,,,,,,,,/authors/OL9161241A
1237,,/authors/OL9161241A,,"{'type': '/type/datetime', 'value': '2021-04-27T05:13:17.121733'}",,Nachwuchskünstler Publikationen,1.0,"{'type': '/type/datetime', 'value': '2021-04-27T05:13:17.121733'}",,{'key': '/type/author'},,1,,,['amazon:1077713819'],,,,,,,,,/authors/OL9161241A
1238,,/authors/OL9161241A,,"{'type': '/type/datetime', 'value': '2021-04-27T05:13:17.121733'}",,Nachwuchskünstler Publikationen,1.0,"{'type': '/type/datetime', 'value': '2021-04-27T05:13:17.121733'}",,{'key': '/type/author'},,1,,,['amazon:1077713819'],,,,,,,,,/authors/OL9161241A
1239,,/authors/OL9161241A,,"{'type': '/type/datetime', 'value': '2021-04-27T05:13:17.121733'}",,Nachwuchskünstler Publikationen,1.0,"{'type': '/type/datetime', 'value': '2021-04-27T05:13:17.121733'}",,{'key': '/type/author'},,1,,,['amazon:1077713819'],,,,,,,,,/authors/OL9161241A
1240,,/authors/OL7546268A,,"{'type': '/type/datetime', 'value': '2019-06-04T03:28:47.677176'}",,Blue Cloud Novelty,1.0,"{'type': '/type/datetime', 'value': '2019-06-04T03:28:47.677176'}",,{'key': '/type/author'},,1,,,,,,,,,,,,/authors/OL7546268A
1241,,/authors/OL7546268A,,"{'type': '/type/datetime', 'value': '2019-06-04T03:28:47.677176'}",,Blue Cloud Novelty,1.0,"{'type': '/type/datetime', 'value': '2019-06-04T03:28:47.677176'}",,{'key': '/type/author'},,1,,,,,,,,,,,,/authors/OL7546268A
1242,,/authors/OL8632713A,,"{'type': '/type/datetime', 'value': '2020-10-17T09:14:23.850468'}",,Weezag,1.0,"{'type': '/type/datetime', 'value': '2020-10-17T09:14:23.850468'}",,{'key': '/type/author'},,1,,,,,,,,,,,,/authors/OL8632713A
1243,,/authors/OL9192061A,,"{'type': '/type/datetime', 'value': '2021-05-07T11:05:28.292211'}",,SwearWorks,1.0,"{'type': '/type/datetime', 'value': '2021-05-07T11:05:28.292211'}",,{'key': '/type/author'},,1,,,['amazon:1075310857'],,,,,,,,,/authors/OL9192061A
1244,,/authors/OL9192061A,,"{'type': '/type/datetime', 'value': '2021-05-07T11:05:28.292211'}",,SwearWorks,1.0,"{'type': '/type/datetime', 'value': '2021-05-07T11:05:28.292211'}",,{'key': '/type/author'},,1,,,['amazon:1075310857'],,,,,,,,,/authors/OL9192061A
1245,,/authors/OL9167816A,,"{'type': '/type/datetime', 'value': '2021-04-29T23:07:21.426888'}",,Pinnacle Novelty Publishing,1.0,"{'type': '/type/datetime', 'value': '2021-04-29T23:07:21.426888'}",,{'key': '/type/author'},,1,,,['amazon:1086923308'],,,,,,,,,/authors/OL9167816A
1246,,/authors/OL9162715A,,"{'type': '/type/datetime', 'value': '2021-04-28T05:49:31.732358'}",,Writing Addict,1.0,"{'type': '/type/datetime', 'value': '2021-04-28T05:49:31.732358'}",,{'key': '/type/author'},,1,,,['amazon:1072132389'],,,,,,,,,/authors/OL9162715A
1247,,/authors/OL9162715A,,"{'type': '/type/datetime', 'value': '2021-04-28T05:49:31.732358'}",,Writing Addict,1.0,"{'type': '/type/datetime', 'value': '2021-04-28T05:49:31.732358'}",,{'key': '/type/author'},,1,,,['amazon:1072132389'],,,,,,,,,/authors/OL9162715A
1248,,/authors/OL9282014A,,"{'type': '/type/datetime', 'value': '2021-06-23T21:10:34.527142'}",,Jayleen Publshing,1.0,"{'type': '/type/datetime', 'value': '2021-06-23T21:10:34.527142'}",,{'key': '/type/author'},,1,,,['amazon:1076490131'],,,,,,,,,/authors/OL9282014A
1249,,/authors/OL9282014A,,"{'type': '/type/datetime', 'value': '2021-06-23T21:10:34.527142'}",,Jayleen Publshing,1.0,"{'type': '/type/datetime', 'value': '2021-06-23T21:10:34.527142'}",,{'key': '/type/author'},,1,,,['amazon:1076490131'],,,,,,,,,/authors/OL9282014A
1250,,/authors/OL9282013A,,"{'type': '/type/datetime', 'value': '2021-06-23T21:10:26.359941'}",,Maia Publshing,1.0,"{'type': '/type/datetime', 'value': '2021-06-23T21:10:26.359941'}",,{'key': '/type/author'},,1,,,['amazon:1076411177'],,,,,,,,,/authors/OL9282013A
1251,,/authors/OL9282013A,,"{'type': '/type/datetime', 'value': '2021-06-23T21:10:26.359941'}",,Maia Publshing,1.0,"{'type': '/type/datetime', 'value': '2021-06-23T21:10:26.359941'}",,{'key': '/type/author'},,1,,,['amazon:1076411177'],,,,,,,,,/authors/OL9282013A
1252,,/authors/OL8597670A,,"{'type': '/type/datetime', 'value': '2020-10-06T15:45:45.758174'}",,BRAM STOKER,1.0,"{'type': '/type/datetime', 'value': '2020-10-06T15:45:45.758174'}",,{'key': '/type/author'},,1,,,,,,,,,,,,/authors/OL8597670A
1253,,/authors/OL8597670A,,"{'type': '/type/datetime', 'value': '2020-10-06T15:45:45.758174'}",,BRAM STOKER,1.0,"{'type': '/type/datetime', 'value': '2020-10-06T15:45:45.758174'}",,{'key': '/type/author'},,1,,,,,,,,,,,,/authors/OL8597670A
1254,,/authors/OL9182848A,,"{'type': '/type/datetime', 'value': '2021-05-04T06:53:07.087840'}",,John Panopoulos,1.0,"{'type': '/type/datetime', 'value': '2021-05-04T06:53:07.087840'}",,{'key': '/type/author'},,1,,,['amazon:108195762X'],,,,,,,,,/authors/OL9182848A
1255,,/authors/OL9182849A,,"{'type': '/type/datetime', 'value': '2021-05-04T06:53:07.087840'}",,Robiyan Easty,1.0,"{'type': '/type/datetime', 'value': '2021-05-04T06:53:07.087840'}",,{'key': '/type/author'},,1,,,['amazon:108195762X'],,,,,,,,,/authors/OL9182849A
1256,,/authors/OL9182848A,,"{'type': '/type/datetime', 'value': '2021-05-04T06:53:07.087840'}",,John Panopoulos,1.0,"{'type': '/type/datetime', 'value': '2021-05-04T06:53:07.087840'}",,{'key': '/type/author'},,1,,,['amazon:108195762X'],,,,,,,,,/authors/OL9182848A
1257,,/authors/OL9182849A,,"{'type': '/type/datetime', 'value': '2021-05-04T06:53:07.087840'}",,Robiyan Easty,1.0,"{'type': '/type/datetime', 'value': '2021-05-04T06:53:07.087840'}",,{'key': '/type/author'},,1,,,['amazon:108195762X'],,,,,,,,,/authors/OL9182849A
1258,,/authors/OL7983355A,,"{'type': '/type/datetime', 'value': '2020-06-18T09:12:30.563638'}",,Alice Waterson,1.0,"{'type': '/type/datetime', 'value': '2020-06-18T09:12:30.563638'}",,{'key': '/type/author'},,1,,,,,,,,,,,,/authors/OL7983355A
1259,,/authors/OL8632713A,,"{'type': '/type/datetime', 'value': '2020-10-17T09:14:23.850468'}",,Weezag,1.0,"{'type': '/type/datetime', 'value': '2020-10-17T09:14:23.850468'}",,{'key': '/type/author'},,1,,,,,,,,,,,,/authors/OL8632713A
1260,,/authors/OL9204641A,,"{'type': '/type/datetime', 'value': '2021-05-10T13:28:21.810882'}",,Ma Moung,1.0,"{'type': '/type/datetime', 'value': '2021-05-10T13:28:21.810882'}",,{'key': '/type/author'},,1,,,['amazon:1074692381'],,,,,,,,,/authors/OL9204641A
1261,,/authors/OL8632713A,,"{'type': '/type/datetime', 'value': '2020-10-17T09:14:23.850468'}",,Weezag,1.0,"{'type': '/type/datetime', 'value': '2020-10-17T09:14:23.850468'}",,{'key': '/type/author'},,1,,,,,,,,,,,,/authors/OL8632713A
1262,,/authors/OL8632713A,,"{'type': '/type/datetime', 'value': '2020-10-17T09:14:23.850468'}",,Weezag,1.0,"{'type': '/type/datetime', 'value': '2020-10-17T09:14:23.850468'}",,{'key': '/type/author'},,1,,,,,,,,,,,,/authors/OL8632713A
1263,,/authors/OL8632713A,,"{'type': '/type/datetime', 'value': '2020-10-17T09:14:23.850468'}",,Weezag,1.0,"{'type': '/type/datetime', 'value': '2020-10-17T09:14:23.850468'}",,{'key': '/type/author'},,1,,,,,,,,,,,,/authors/OL8632713A
1264,,/authors/OL8632713A,,"{'type': '/type/datetime', 'value': '2020-10-17T09:14:23.850468'}",,Weezag,1.0,"{'type': '/type/datetime', 'value': '2020-10-17T09:14:23.850468'}",,{'key': '/type/author'},,1,,,,,,,,,,,,/authors/OL8632713A
1265,,/authors/OL7573607A,,"{'type': '/type/datetime', 'value': '2019-07-04T23:54:35.066929'}",,P2G Innovations,1.0,"{'type': '/type/datetime', 'value': '2019-07-04T23:54:35.066929'}",,{'key': '/type/author'},,1,,,,,,,,,,,,/authors/OL7573607A
1266,,/authors/OL8632713A,,"{'type': '/type/datetime', 'value': '2020-10-17T09:14:23.850468'}",,Weezag,1.0,"{'type': '/type/datetime', 'value': '2020-10-17T09:14:23.850468'}",,{'key': '/type/author'},,1,,,,,,,,,,,,/authors/OL8632713A
1267,,/authors/OL9282012A,,"{'type': '/type/datetime', 'value': '2021-06-23T21:08:42.306835'}",,Maria Cusimano,1.0,"{'type': '/type/datetime', 'value': '2021-06-23T21:08:42.306835'}",,{'key': '/type/author'},,1,,,['amazon:107474120X'],,,,,,,,,/authors/OL9282012A
1268,,/authors/OL9282012A,,"{'type': '/type/datetime', 'value': '2021-06-23T21:08:42.306835'}",,Maria Cusimano,1.0,"{'type': '/type/datetime', 'value': '2021-06-23T21:08:42.306835'}",,{'key': '/type/author'},,1,,,['amazon:107474120X'],,,,,,,,,/authors/OL9282012A
1269,,/authors/OL9216610A,,"{'type': '/type/datetime', 'value': '2021-05-14T15:00:32.273811'}",,Sprachen lernen Lernhilfe,1.0,"{'type': '/type/datetime', 'value': '2021-05-14T15:00:32.273811'}",,{'key': '/type/author'},,1,,,['amazon:1074561945'],,,,,,,,,/authors/OL9216610A
1270,,/authors/OL9216610A,,"{'type': '/type/datetime', 'value': '2021-05-14T15:00:32.273811'}",,Sprachen lernen Lernhilfe,1.0,"{'type': '/type/datetime', 'value': '2021-05-14T15:00:32.273811'}",,{'key': '/type/author'},,1,,,['amazon:1074561945'],,,,,,,,,/authors/OL9216610A
1271,,/authors/OL8632713A,,"{'type': '/type/datetime', 'value': '2020-10-17T09:14:23.850468'}",,Weezag,1.0,"{'type': '/type/datetime', 'value': '2020-10-17T09:14:23.850468'}",,{'key': '/type/author'},,1,,,,,,,,,,,,/authors/OL8632713A
1272,,/authors/OL8632713A,,"{'type': '/type/datetime', 'value': '2020-10-17T09:14:23.850468'}",,Weezag,1.0,"{'type': '/type/datetime', 'value': '2020-10-17T09:14:23.850468'}",,{'key': '/type/author'},,1,,,,,,,,,,,,/authors/OL8632713A
1273,,/authors/OL8632713A,,"{'type': '/type/datetime', 'value': '2020-10-17T09:14:23.850468'}",,Weezag,1.0,"{'type': '/type/datetime', 'value': '2020-10-17T09:14:23.850468'}",,{'key': '/type/author'},,1,,,,,,,,,,,,/authors/OL8632713A
1274,,/authors/OL8632713A,,"{'type': '/type/datetime', 'value': '2020-10-17T09:14:23.850468'}",,Weezag,1.0,"{'type': '/type/datetime', 'value': '2020-10-17T09:14:23.850468'}",,{'key': '/type/author'},,1,,,,,,,,,,,,/authors/OL8632713A
1275,,/authors/OL7546088A,,"{'type': '/type/datetime', 'value': '2019-06-04T02:38:09.221984'}",,Jeryx Publishing,1.0,"{'type': '/type/datetime', 'value': '2019-06-04T02:38:09.221984'}",,{'key': '/type/author'},,1,,,,,,,,,,,,/authors/OL7546088A
1276,,/authors/OL7546088A,,"{'type': '/type/datetime', 'value': '2019-06-04T02:38:09.221984'}",,Jeryx Publishing,1.0,"{'type': '/type/datetime', 'value': '2019-06-04T02:38:09.221984'}",,{'key': '/type/author'},,1,,,,,,,,,,,,/authors/OL7546088A
1277,,/authors/OL8632713A,,"{'type': '/type/datetime', 'value': '2020-10-17T09:14:23.850468'}",,Weezag,1.0,"{'type': '/type/datetime', 'value': '2020-10-17T09:14:23.850468'}",,{'key': '/type/author'},,1,,,,,,,,,,,,/authors/OL8632713A
1278,,/authors/OL7546088A,,"{'type': '/type/datetime', 'value': '2019-06-04T02:38:09.221984'}",,Jeryx Publishing,1.0,"{'type': '/type/datetime', 'value': '2019-06-04T02:38:09.221984'}",,{'key': '/type/author'},,1,,,,,,,,,,,,/authors/OL7546088A
1279,,/authors/OL7546088A,,"{'type': '/type/datetime', 'value': '2019-06-04T02:38:09.221984'}",,Jeryx Publishing,1.0,"{'type': '/type/datetime', 'value': '2019-06-04T02:38:09.221984'}",,{'key': '/type/author'},,1,,,,,,,,,,,,/authors/OL7546088A
1280,,/authors/OL9282011A,,"{'type': '/type/datetime', 'value': '2021-06-23T21:06:33.404327'}",,Timothy Payton,1.0,"{'type': '/type/datetime', 'value': '2021-06-23T21:06:33.404327'}",,{'key': '/type/author'},,1,,,['amazon:1073363821'],,,,,,,,,/authors/OL9282011A
1281,,/authors/OL9282011A,,"{'type': '/type/datetime', 'value': '2021-06-23T21:06:33.404327'}",,Timothy Payton,1.0,"{'type': '/type/datetime', 'value': '2021-06-23T21:06:33.404327'}",,{'key': '/type/author'},,1,,,['amazon:1073363821'],,,,,,,,,/authors/OL9282011A
1282,,/authors/OL9282010A,,"{'type': '/type/datetime', 'value': '2021-06-23T21:06:27.052617'}",,SkizzenMonster Runner Notebooks,1.0,"{'type': '/type/datetime', 'value': '2021-06-23T21:06:27.052617'}",,{'key': '/type/author'},,1,,,['amazon:1073322459'],,,,,,,,,/authors/OL9282010A
1283,,/authors/OL9282010A,,"{'type': '/type/datetime', 'value': '2021-06-23T21:06:27.052617'}",,SkizzenMonster Runner Notebooks,1.0,"{'type': '/type/datetime', 'value': '2021-06-23T21:06:27.052617'}",,{'key': '/type/author'},,1,,,['amazon:1073322459'],,,,,,,,,/authors/OL9282010A
1284,,/authors/OL7548051A,,"{'type': '/type/datetime', 'value': '2019-06-04T11:22:07.533367'}",,Pencils And Pens,1.0,"{'type': '/type/datetime', 'value': '2019-06-04T11:22:07.533367'}",,{'key': '/type/author'},,1,,,,,,,,,,,,/authors/OL7548051A
1285,,/authors/OL7548051A,,"{'type': '/type/datetime', 'value': '2019-06-04T11:22:07.533367'}",,Pencils And Pens,1.0,"{'type': '/type/datetime', 'value': '2019-06-04T11:22:07.533367'}",,{'key': '/type/author'},,1,,,,,,,,,,,,/authors/OL7548051A
1286,,/authors/OL7651570A,,"{'type': '/type/datetime', 'value': '2019-10-07T21:59:24.044054'}",,Richard Estep,1.0,"{'type': '/type/datetime', 'value': '2019-10-07T21:59:24.044054'}",,{'key': '/type/author'},,1,,,,,,,,,,,,/authors/OL7651570A
1287,,/authors/OL6954452A,,"{'type': '/type/datetime', 'value': '2011-07-29T05:03:26.234900'}",,Brad Klinge,1.0,"{'type': '/type/datetime', 'value': '2011-07-29T05:03:26.234900'}",,{'key': '/type/author'},,1,Brad Klinge,,,,,,,,,,,/authors/OL6954452A
1288,,/authors/OL7651570A,,"{'type': '/type/datetime', 'value': '2019-10-07T21:59:24.044054'}",,Richard Estep,1.0,"{'type': '/type/datetime', 'value': '2019-10-07T21:59:24.044054'}",,{'key': '/type/author'},,1,,,,,,,,,,,,/authors/OL7651570A
1289,,/authors/OL6954452A,,"{'type': '/type/datetime', 'value': '2011-07-29T05:03:26.234900'}",,Brad Klinge,1.0,"{'type': '/type/datetime', 'value': '2011-07-29T05:03:26.234900'}",,{'key': '/type/author'},,1,Brad Klinge,,,,,,,,,,,/authors/OL6954452A
1290,,/authors/OL9162355A,,"{'type': '/type/datetime', 'value': '2021-04-28T01:30:38.942524'}",,Lacy Pisces,1.0,"{'type': '/type/datetime', 'value': '2021-04-28T01:30:38.942524'}",,{'key': '/type/author'},,1,,,['amazon:1071214179'],,,,,,,,,/authors/OL9162355A
1291,,/authors/OL9162355A,,"{'type': '/type/datetime', 'value': '2021-04-28T01:30:38.942524'}",,Lacy Pisces,1.0,"{'type': '/type/datetime', 'value': '2021-04-28T01:30:38.942524'}",,{'key': '/type/author'},,1,,,['amazon:1071214179'],,,,,,,,,/authors/OL9162355A
1292,,/authors/OL9282009A,,"{'type': '/type/datetime', 'value': '2021-06-23T21:05:05.420404'}",,Autumn Hathaway,1.0,"{'type': '/type/datetime', 'value': '2021-06-23T21:05:05.420404'}",,{'key': '/type/author'},,1,,,['amazon:1071105434'],,,,,,,,,/authors/OL9282009A
1293,,/authors/OL9282009A,,"{'type': '/type/datetime', 'value': '2021-06-23T21:05:05.420404'}",,Autumn Hathaway,1.0,"{'type': '/type/datetime', 'value': '2021-06-23T21:05:05.420404'}",,{'key': '/type/author'},,1,,,['amazon:1071105434'],,,,,,,,,/authors/OL9282009A
1294,,/authors/OL9165153A,,"{'type': '/type/datetime', 'value': '2021-04-29T04:22:07.816939'}",,Hughes Publishing,1.0,"{'type': '/type/datetime', 'value': '2021-04-29T04:22:07.816939'}",,{'key': '/type/author'},,1,,,['amazon:1096705087'],,,,,,,,,/authors/OL9165153A
1295,,/authors/OL9144275A,,"{'type': '/type/datetime', 'value': '2021-04-02T07:47:27.397435'}",,Jack London,1.0,"{'type': '/type/datetime', 'value': '2021-04-02T07:47:27.397435'}",,{'key': '/type/author'},,1,,,['amazon:1973137445'],,,,,,,,,/authors/OL9144275A
1296,,/authors/OL9172169A,,"{'type': '/type/datetime', 'value': '2021-05-01T00:37:00.672499'}",,John Temple Graves,1.0,"{'type': '/type/datetime', 'value': '2021-05-01T00:37:00.672499'}",,{'key': '/type/author'},,1,,,['amazon:1075329388'],,,,,,,,,/authors/OL9172169A
1297,,/authors/OL9144275A,,"{'type': '/type/datetime', 'value': '2021-04-02T07:47:27.397435'}",,Jack London,1.0,"{'type': '/type/datetime', 'value': '2021-04-02T07:47:27.397435'}",,{'key': '/type/author'},,1,,,['amazon:1973137445'],,,,,,,,,/authors/OL9144275A
1298,,/authors/OL9172169A,,"{'type': '/type/datetime', 'value': '2021-05-01T00:37:00.672499'}",,John Temple Graves,1.0,"{'type': '/type/datetime', 'value': '2021-05-01T00:37:00.672499'}",,{'key': '/type/author'},,1,,,['amazon:1075329388'],,,,,,,,,/authors/OL9172169A
1299,,/authors/OL7326727A,,"{'type': '/type/datetime', 'value': '2016-10-14T12:26:14.097364'}",,Grigori Grabovoi,1.0,"{'type': '/type/datetime', 'value': '2016-10-14T12:26:14.097364'}",,{'key': '/type/author'},,1,,,,,,,,,,,,/authors/OL7326727A
1300,,/authors/OL7326727A,,"{'type': '/type/datetime', 'value': '2016-10-14T12:26:14.097364'}",,Grigori Grabovoi,1.0,"{'type': '/type/datetime', 'value': '2016-10-14T12:26:14.097364'}",,{'key': '/type/author'},,1,,,,,,,,,,,,/authors/OL7326727A
1301,,/authors/OL9163520A,,"{'type': '/type/datetime', 'value': '2021-04-28T13:27:49.532440'}",,Sophia Freeman,1.0,"{'type': '/type/datetime', 'value': '2021-04-28T13:27:49.532440'}",,{'key': '/type/author'},,1,,,['amazon:1074492447'],,,,,,,,,/authors/OL9163520A
1302,,/authors/OL9163520A,,"{'type': '/type/datetime', 'value': '2021-04-28T13:27:49.532440'}",,Sophia Freeman,1.0,"{'type': '/type/datetime', 'value': '2021-04-28T13:27:49.532440'}",,{'key': '/type/author'},,1,,,['amazon:1074492447'],,,,,,,,,/authors/OL9163520A
1303,,/authors/OL9163520A,,"{'type': '/type/datetime', 'value': '2021-04-28T13:27:49.532440'}",,Sophia Freeman,1.0,"{'type': '/type/datetime', 'value': '2021-04-28T13:27:49.532440'}",,{'key': '/type/author'},,1,,,['amazon:1074492447'],,,,,,,,,/authors/OL9163520A
1304,,/authors/OL9163520A,,"{'type': '/type/datetime', 'value': '2021-04-28T13:27:49.532440'}",,Sophia Freeman,1.0,"{'type': '/type/datetime', 'value': '2021-04-28T13:27:49.532440'}",,{'key': '/type/author'},,1,,,['amazon:1074492447'],,,,,,,,,/authors/OL9163520A
1305,,/authors/OL7546088A,,"{'type': '/type/datetime', 'value': '2019-06-04T02:38:09.221984'}",,Jeryx Publishing,1.0,"{'type': '/type/datetime', 'value': '2019-06-04T02:38:09.221984'}",,{'key': '/type/author'},,1,,,,,,,,,,,,/authors/OL7546088A
1306,,/authors/OL9282008A,,"{'type': '/type/datetime', 'value': '2021-06-23T21:03:44.052496'}",,Isobel Wycherley,1.0,"{'type': '/type/datetime', 'value': '2021-06-23T21:03:44.052496'}",,{'key': '/type/author'},,1,,,['amazon:1034647024'],,,,,,,,,/authors/OL9282008A
1307,,/authors/OL9282008A,,"{'type': '/type/datetime', 'value': '2021-06-23T21:03:44.052496'}",,Isobel Wycherley,1.0,"{'type': '/type/datetime', 'value': '2021-06-23T21:03:44.052496'}",,{'key': '/type/author'},,1,,,['amazon:1034647024'],,,,,,,,,/authors/OL9282008A
1308,,/authors/OL9280147A,,"{'type': '/type/datetime', 'value': '2021-06-22T15:32:27.520619'}",,Sharon C Williams,1.0,"{'type': '/type/datetime', 'value': '2021-06-22T15:32:27.520619'}",,{'key': '/type/author'},,1,,,['amazon:1034642448'],,,,,,,,,/authors/OL9280147A
1309,,/authors/OL9280147A,,"{'type': '/type/datetime', 'value': '2021-06-22T15:32:27.520619'}",,Sharon C Williams,1.0,"{'type': '/type/datetime', 'value': '2021-06-22T15:32:27.520619'}",,{'key': '/type/author'},,1,,,['amazon:1034642448'],,,,,,,,,/authors/OL9280147A
1310,,/authors/OL7788358A,,"{'type': '/type/datetime', 'value': '2019-12-14T12:58:37.707070'}",,Isobel Blackthorn,1.0,"{'type': '/type/datetime', 'value': '2019-12-14T12:58:37.707070'}",,{'key': '/type/author'},,1,,,,,,,,,,,,/authors/OL7788358A
1311,,/authors/OL7788358A,,"{'type': '/type/datetime', 'value': '2019-12-14T12:58:37.707070'}",,Isobel Blackthorn,1.0,"{'type': '/type/datetime', 'value': '2019-12-14T12:58:37.707070'}",,{'key': '/type/author'},,1,,,,,,,,,,,,/authors/OL7788358A
1312,,/authors/OL7773419A,,"{'type': '/type/datetime', 'value': '2019-12-08T22:52:53.905566'}",,Theresa Jewell,1.0,"{'type': '/type/datetime', 'value': '2019-12-08T22:52:53.905566'}",,{'key': '/type/author'},,1,,,,,,,,,,,,/authors/OL7773419A
1313,,/authors/OL7773420A,,"{'type': '/type/datetime', 'value': '2019-12-08T22:52:53.905566'}",,Ashli Couch,1.0,"{'type': '/type/datetime', 'value': '2019-12-08T22:52:53.905566'}",,{'key': '/type/author'},,1,,,,,,,,,,,,/authors/OL7773420A
1314,,/authors/OL7773419A,,"{'type': '/type/datetime', 'value': '2019-12-08T22:52:53.905566'}",,Theresa Jewell,1.0,"{'type': '/type/datetime', 'value': '2019-12-08T22:52:53.905566'}",,{'key': '/type/author'},,1,,,,,,,,,,,,/authors/OL7773419A
1315,,/authors/OL7773420A,,"{'type': '/type/datetime', 'value': '2019-12-08T22:52:53.905566'}",,Ashli Couch,1.0,"{'type': '/type/datetime', 'value': '2019-12-08T22:52:53.905566'}",,{'key': '/type/author'},,1,,,,,,,,,,,,/authors/OL7773420A
1316,,/authors/OL9280577A,,"{'type': '/type/datetime', 'value': '2021-06-22T22:05:37.849770'}",,Ernesto Vega Janica,1.0,"{'type': '/type/datetime', 'value': '2021-06-22T22:05:37.849770'}",,{'key': '/type/author'},,1,,,['amazon:0999775731'],,,,,,,,,/authors/OL9280577A
1317,,/authors/OL9280578A,,"{'type': '/type/datetime', 'value': '2021-06-22T22:05:37.849770'}",,Hugues Alfonso Vega Murgas,1.0,"{'type': '/type/datetime', 'value': '2021-06-22T22:05:37.849770'}",,{'key': '/type/author'},,1,,,['amazon:0999775731'],,,,,,,,,/authors/OL9280578A
1318,,/authors/OL9282007A,,"{'type': '/type/datetime', 'value': '2021-06-23T21:02:30.609122'}",,Dr. Simon Jose Esmeral Ariza,1.0,"{'type': '/type/datetime', 'value': '2021-06-23T21:02:30.609122'}",,{'key': '/type/author'},,1,,,['amazon:0999775723'],,,,,,,,,/authors/OL9282007A
1319,,/authors/OL7658963A,,"{'type': '/type/datetime', 'value': '2019-10-09T16:52:35.787968'}",,Elizabeth St.John,1.0,"{'type': '/type/datetime', 'value': '2019-10-09T16:52:35.787968'}",,{'key': '/type/author'},,1,,,,,,,,,,,,/authors/OL7658963A
1320,,/authors/OL7658963A,,"{'type': '/type/datetime', 'value': '2019-10-09T16:52:35.787968'}",,Elizabeth St.John,1.0,"{'type': '/type/datetime', 'value': '2019-10-09T16:52:35.787968'}",,{'key': '/type/author'},,1,,,,,,,,,,,,/authors/OL7658963A
1321,,/authors/OL9282005A,,"{'type': '/type/datetime', 'value': '2021-06-23T21:02:06.649017'}",,J.E. DUKE,1.0,"{'type': '/type/datetime', 'value': '2021-06-23T21:02:06.649017'}",,{'key': '/type/author'},,1,,,['amazon:0999332953'],,,,,,,,,/authors/OL9282005A
1322,,/authors/OL9282006A,,"{'type': '/type/datetime', 'value': '2021-06-23T21:02:06.649017'}",,J.E. DUKE,1.0,"{'type': '/type/datetime', 'value': '2021-06-23T21:02:06.649017'}",,{'key': '/type/author'},,1,,,['amazon:0999332953'],,,,,,,,,/authors/OL9282006A
